ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-IS_2022-02-07-34.seg81.5	ParlaMint-IS_2022-02-07-34.u51	s	English	Negative	mixed negative	0.631	1	58	65	1	
ParlaMint-IS_2022-02-07-34.seg81.6	ParlaMint-IS_2022-02-07-34.u51	s	English	Neutral	neutral positive	2.908	1	15	17	0	
ParlaMint-IS_2022-02-07-34.seg81.7	ParlaMint-IS_2022-02-07-34.u51	s	English	Neutral	neutral negative	1.665	1	24	27	0	
ParlaMint-IS_2022-02-07-34.seg82.1	ParlaMint-IS_2022-02-07-34.u51	s	English	Neutral	neutral positive	2.639	1	54	60	0	
ParlaMint-IS_2022-02-07-34.seg82.2	ParlaMint-IS_2022-02-07-34.u51	s	English	Negative	mixed negative	0.918	1	15	18	0	
ParlaMint-IS_2022-02-07-34.seg82.3	ParlaMint-IS_2022-02-07-34.u51	s	English	Positive	mixed positive	4.268	1	22	25	0	
ParlaMint-IS_2022-02-07-34.seg83.1	ParlaMint-IS_2022-02-07-34.u51	s	English	Negative	negative	0.250	1	39	43	0	
ParlaMint-IS_2022-02-07-34.seg83.2	ParlaMint-IS_2022-02-07-34.u51	s	English	Negative	negative	0.297	1	20	22	0	
ParlaMint-IS_2022-02-07-34.u52	ParlaMint-IS-en_2022-02-07-34	u	English	-	-	-	16	309	346	4	
ParlaMint-IS_2022-02-07-34.seg84.1	ParlaMint-IS_2022-02-07-34.u52	s	English	Positive	mixed positive	3.977	1	3	4	0	
ParlaMint-IS_2022-02-07-34.seg84.2	ParlaMint-IS_2022-02-07-34.u52	s	English	Positive	positive	4.983	1	19	20	0	
ParlaMint-IS_2022-02-07-34.seg84.3	ParlaMint-IS_2022-02-07-34.u52	s	English	Negative	negative	0.289	1	28	31	1	
ParlaMint-IS_2022-02-07-34.seg84.4	ParlaMint-IS_2022-02-07-34.u52	s	English	Negative	negative	0.179	1	27	30	0	
ParlaMint-IS_2022-02-07-34.seg84.5	ParlaMint-IS_2022-02-07-34.u52	s	English	Negative	negative	0.074	1	13	16	1	
ParlaMint-IS_2022-02-07-34.seg84.6	ParlaMint-IS_2022-02-07-34.u52	s	English	Negative	mixed negative	1.279	1	20	22	0	
ParlaMint-IS_2022-02-07-34.seg84.7	ParlaMint-IS_2022-02-07-34.u52	s	English	Neutral	neutral positive	3.450	1	17	19	1	
ParlaMint-IS_2022-02-07-34.seg84.8	ParlaMint-IS_2022-02-07-34.u52	s	English	Negative	negative	0.324	1	32	37	0	
ParlaMint-IS_2022-02-07-34.seg84.9	ParlaMint-IS_2022-02-07-34.u52	s	English	Positive	mixed positive	4.035	1	17	20	0	
ParlaMint-IS_2022-02-07-34.seg84.10	ParlaMint-IS_2022-02-07-34.u52	s	English	Positive	mixed positive	4.491	1	31	33	0	
ParlaMint-IS_2022-02-07-34.seg84.11	ParlaMint-IS_2022-02-07-34.u52	s	English	Positive	positive	5.063	1	12	14	0	
ParlaMint-IS_2022-02-07-34.seg85.1	ParlaMint-IS_2022-02-07-34.u52	s	English	Neutral	neutral positive	3.220	1	4	5	0	
ParlaMint-IS_2022-02-07-34.seg85.2	ParlaMint-IS_2022-02-07-34.u52	s	English	Positive	mixed positive	3.601	1	11	12	0	
ParlaMint-IS_2022-02-07-34.seg85.3	ParlaMint-IS_2022-02-07-34.u52	s	English	Negative	mixed negative	0.631	1	31	35	0	
ParlaMint-IS_2022-02-07-34.seg85.4	ParlaMint-IS_2022-02-07-34.u52	s	English	Neutral	neutral positive	2.600	1	8	9	0	
ParlaMint-IS_2022-02-07-34.seg85.5	ParlaMint-IS_2022-02-07-34.u52	s	English	Neutral	neutral negative	2.349	1	36	39	1	
ParlaMint-IS_2022-02-07-34.u53	ParlaMint-IS-en_2022-02-07-34	u	English	-	-	-	12	292	321	0	
ParlaMint-IS_2022-02-07-34.seg86.1	ParlaMint-IS_2022-02-07-34.u53	s	English	Positive	mixed positive	3.977	1	3	4	0	
ParlaMint-IS_2022-02-07-34.seg86.2	ParlaMint-IS_2022-02-07-34.u53	s	English	Negative	negative	0.302	1	54	57	0	
ParlaMint-IS_2022-02-07-34.seg86.3	ParlaMint-IS_2022-02-07-34.u53	s	English	Neutral	neutral positive	2.768	1	12	13	0	
ParlaMint-IS_2022-02-07-34.seg86.4	ParlaMint-IS_2022-02-07-34.u53	s	English	Negative	mixed negative	1.011	1	33	35	0	
ParlaMint-IS_2022-02-07-34.seg86.5	ParlaMint-IS_2022-02-07-34.u53	s	English	Positive	positive	4.827	1	38	42	0	
ParlaMint-IS_2022-02-07-34.seg86.6	ParlaMint-IS_2022-02-07-34.u53	s	English	Negative	negative	0.125	1	19	22	0	
ParlaMint-IS_2022-02-07-34.seg86.7	ParlaMint-IS_2022-02-07-34.u53	s	English	Negative	negative	0.212	1	32	36	0	
ParlaMint-IS_2022-02-07-34.seg86.8	ParlaMint-IS_2022-02-07-34.u53	s	English	Neutral	neutral negative	1.984	1	48	53	0	
ParlaMint-IS_2022-02-07-34.seg86.9	ParlaMint-IS_2022-02-07-34.u53	s	English	Negative	mixed negative	1.287	1	18	20	0	
ParlaMint-IS_2022-02-07-34.seg86.10	ParlaMint-IS_2022-02-07-34.u53	s	English	Positive	positive	4.757	1	7	8	0	
ParlaMint-IS_2022-02-07-34.seg86.11	ParlaMint-IS_2022-02-07-34.u53	s	English	Negative	mixed negative	0.745	1	15	17	0	
ParlaMint-IS_2022-02-07-34.seg86.12	ParlaMint-IS_2022-02-07-34.u53	s	English	Neutral	neutral positive	2.899	1	13	14	0	
ParlaMint-IS_2022-02-07-34.u54	ParlaMint-IS-en_2022-02-07-34	u	English	-	-	-	8	168	187	0	
ParlaMint-IS_2022-02-07-34.seg87.1	ParlaMint-IS_2022-02-07-34.u54	s	English	Positive	mixed positive	3.977	1	3	4	0	
ParlaMint-IS_2022-02-07-34.seg87.2	ParlaMint-IS_2022-02-07-34.u54	s	English	Positive	positive	4.996	1	12	14	0	
ParlaMint-IS_2022-02-07-34.seg87.3	ParlaMint-IS_2022-02-07-34.u54	s	English	Positive	mixed positive	3.921	1	23	25	0	
ParlaMint-IS_2022-02-07-34.seg87.4	ParlaMint-IS_2022-02-07-34.u54	s	English	Neutral	neutral positive	2.793	1	14	15	0	
ParlaMint-IS_2022-02-07-34.seg87.5	ParlaMint-IS_2022-02-07-34.u54	s	English	Negative	mixed negative	0.693	1	16	18	0	
ParlaMint-IS_2022-02-07-34.seg87.6	ParlaMint-IS_2022-02-07-34.u54	s	English	Negative	mixed negative	1.187	1	40	46	0	
ParlaMint-IS_2022-02-07-34.seg87.7	ParlaMint-IS_2022-02-07-34.u54	s	English	Neutral	neutral negative	1.963	1	36	40	0	
ParlaMint-IS_2022-02-07-34.seg87.8	ParlaMint-IS_2022-02-07-34.u54	s	English	Negative	mixed negative	0.894	1	24	25	0	
ParlaMint-IS_2022-02-07-34.u55	ParlaMint-IS-en_2022-02-07-34	u	English	-	-	-	7	163	178	0	
ParlaMint-IS_2022-02-07-34.seg88.1	ParlaMint-IS_2022-02-07-34.u55	s	English	Positive	mixed positive	3.689	1	3	4	0	
ParlaMint-IS_2022-02-07-34.seg88.2	ParlaMint-IS_2022-02-07-34.u55	s	English	Neutral	neutral positive	3.195	1	10	11	0	
ParlaMint-IS_2022-02-07-34.seg88.3	ParlaMint-IS_2022-02-07-34.u55	s	English	Neutral	neutral positive	2.688	1	28	30	0	
ParlaMint-IS_2022-02-07-34.seg88.4	ParlaMint-IS_2022-02-07-34.u55	s	English	Negative	mixed negative	0.791	1	8	9	0	
ParlaMint-IS_2022-02-07-34.seg88.5	ParlaMint-IS_2022-02-07-34.u55	s	English	Negative	mixed negative	1.176	1	12	13	0	
ParlaMint-IS_2022-02-07-34.seg88.6	ParlaMint-IS_2022-02-07-34.u55	s	English	Neutral	neutral negative	2.476	1	49	54	0	
ParlaMint-IS_2022-02-07-34.seg88.7	ParlaMint-IS_2022-02-07-34.u55	s	English	Negative	mixed negative	0.580	1	53	57	0	
ParlaMint-IS_2022-02-07-34.u56	ParlaMint-IS-en_2022-02-07-34	u	English	-	-	-	13	248	286	2	
ParlaMint-IS_2022-02-07-34.seg89.1	ParlaMint-IS_2022-02-07-34.u56	s	English	Positive	mixed positive	3.977	1	3	4	0	
ParlaMint-IS_2022-02-07-34.seg89.2	ParlaMint-IS_2022-02-07-34.u56	s	English	Positive	mixed positive	3.752	1	23	26	0	
ParlaMint-IS_2022-02-07-34.seg89.3	ParlaMint-IS_2022-02-07-34.u56	s	English	Neutral	neutral negative	2.152	1	33	40	0	
ParlaMint-IS_2022-02-07-34.seg89.4	ParlaMint-IS_2022-02-07-34.u56	s	English	Neutral	neutral positive	2.827	1	23	27	0	
ParlaMint-IS_2022-02-07-34.seg89.5	ParlaMint-IS_2022-02-07-34.u56	s	English	Negative	mixed negative	0.705	1	35	39	0	
ParlaMint-IS_2022-02-07-34.seg89.6	ParlaMint-IS_2022-02-07-34.u56	s	English	Negative	negative	0.314	1	23	26	0	
ParlaMint-IS_2022-02-07-34.seg89.7	ParlaMint-IS_2022-02-07-34.u56	s	English	Neutral	neutral positive	3.388	1	12	14	1	
ParlaMint-IS_2022-02-07-34.seg89.8	ParlaMint-IS_2022-02-07-34.u56	s	English	Negative	mixed negative	0.863	1	17	19	1	
ParlaMint-IS_2022-02-07-34.seg89.9	ParlaMint-IS_2022-02-07-34.u56	s	English	Negative	negative	0.302	1	11	12	0	
ParlaMint-IS_2022-02-07-34.seg89.10	ParlaMint-IS_2022-02-07-34.u56	s	English	Negative	negative	0.414	1	7	9	0	
ParlaMint-IS_2022-02-07-34.seg89.11	ParlaMint-IS_2022-02-07-34.u56	s	English	Negative	mixed negative	0.603	1	17	22	0	
ParlaMint-IS_2022-02-07-34.seg89.12	ParlaMint-IS_2022-02-07-34.u56	s	English	Positive	mixed positive	4.124	1	5	6	0	
ParlaMint-IS_2022-02-07-34.seg89.13	ParlaMint-IS_2022-02-07-34.u56	s	English	Negative	mixed negative	1.010	1	39	42	0	
ParlaMint-IS_2022-02-07-34.u57	ParlaMint-IS-en_2022-02-07-34	u	English	-	-	-	9	310	344	0	
ParlaMint-IS_2022-02-07-34.seg90.1	ParlaMint-IS_2022-02-07-34.u57	s	English	Positive	mixed positive	3.689	1	3	4	0	
ParlaMint-IS_2022-02-07-34.seg90.2	ParlaMint-IS_2022-02-07-34.u57	s	English	Neutral	neutral negative	2.271	1	37	40	0	
ParlaMint-IS_2022-02-07-34.seg90.3	ParlaMint-IS_2022-02-07-34.u57	s	English	Negative	negative	0.347	1	43	49	0	
ParlaMint-IS_2022-02-07-34.seg90.4	ParlaMint-IS_2022-02-07-34.u57	s	English	Neutral	neutral positive	3.297	1	8	9	0	
ParlaMint-IS_2022-02-07-34.seg90.5	ParlaMint-IS_2022-02-07-34.u57	s	English	Positive	positive	4.522	1	82	91	0	
ParlaMint-IS_2022-02-07-34.seg90.6	ParlaMint-IS_2022-02-07-34.u57	s	English	Neutral	neutral negative	1.503	1	57	62	0	
ParlaMint-IS_2022-02-07-34.seg91.1	ParlaMint-IS_2022-02-07-34.u57	s	English	Negative	negative	0.306	1	23	26	0	
ParlaMint-IS_2022-02-07-34.seg91.2	ParlaMint-IS_2022-02-07-34.u57	s	English	Negative	negative	0.392	1	12	13	0	
ParlaMint-IS_2022-02-07-34.seg91.3	ParlaMint-IS_2022-02-07-34.u57	s	English	Neutral	neutral positive	2.574	1	45	50	0	
ParlaMint-IS_2022-02-07-34.u58	ParlaMint-IS-en_2022-02-07-34	u	English	-	-	-	6	129	146	2	
ParlaMint-IS_2022-02-07-34.seg92.1	ParlaMint-IS_2022-02-07-34.u58	s	English	Positive	mixed positive	3.977	1	3	4	0	
ParlaMint-IS_2022-02-07-34.seg92.2	ParlaMint-IS_2022-02-07-34.u58	s	English	Negative	negative	0.499	1	17	19	0	
ParlaMint-IS_2022-02-07-34.seg92.3	ParlaMint-IS_2022-02-07-34.u58	s	English	Negative	negative	0.283	1	18	20	0	
ParlaMint-IS_2022-02-07-34.seg92.4	ParlaMint-IS_2022-02-07-34.u58	s	English	Negative	negative	0.409	1	46	52	0	
ParlaMint-IS_2022-02-07-34.seg92.5	ParlaMint-IS_2022-02-07-34.u58	s	English	Neutral	neutral negative	1.577	1	28	31	2	
ParlaMint-IS_2022-02-07-34.seg93.1	ParlaMint-IS_2022-02-07-34.u58	s	English	Negative	negative	0.373	1	17	20	0	
ParlaMint-IS_2022-02-07-34.u59	ParlaMint-IS-en_2022-02-07-34	u	English	-	-	-	8	160	181	0	
ParlaMint-IS_2022-02-07-34.seg94.1	ParlaMint-IS_2022-02-07-34.u59	s	English	Positive	mixed positive	3.689	1	3	4	0	
ParlaMint-IS_2022-02-07-34.seg94.2	ParlaMint-IS_2022-02-07-34.u59	s	English	Neutral	neutral positive	2.891	1	18	19	0	
ParlaMint-IS_2022-02-07-34.seg94.3	ParlaMint-IS_2022-02-07-34.u59	s	English	Neutral	neutral positive	3.457	1	30	32	0	
ParlaMint-IS_2022-02-07-34.seg94.4	ParlaMint-IS_2022-02-07-34.u59	s	English	Negative	mixed negative	0.729	1	28	33	0	
ParlaMint-IS_2022-02-07-34.seg94.5	ParlaMint-IS_2022-02-07-34.u59	s	English	Positive	positive	4.636	1	4	5	0	
ParlaMint-IS_2022-02-07-34.seg94.6	ParlaMint-IS_2022-02-07-34.u59	s	English	Neutral	neutral negative	1.559	1	31	36	0	
ParlaMint-IS_2022-02-07-34.seg94.7	ParlaMint-IS_2022-02-07-34.u59	s	English	Negative	mixed negative	0.776	1	19	23	0	
ParlaMint-IS_2022-02-07-34.seg94.8	ParlaMint-IS_2022-02-07-34.u59	s	English	Neutral	neutral negative	2.017	1	27	29	0	
ParlaMint-IS_2022-02-07-34.u60	ParlaMint-IS-en_2022-02-07-34	u	English	-	-	-	18	314	360	1	
ParlaMint-IS_2022-02-07-34.seg95.1	ParlaMint-IS_2022-02-07-34.u60	s	English	Positive	mixed positive	3.689	1	3	4	0	
ParlaMint-IS_2022-02-07-34.seg95.2	ParlaMint-IS_2022-02-07-34.u60	s	English	Neutral	neutral positive	3.093	1	22	25	0	
ParlaMint-IS_2022-02-07-34.seg95.3	ParlaMint-IS_2022-02-07-34.u60	s	English	Neutral	neutral negative	1.923	1	46	51	0	
ParlaMint-IS_2022-02-07-34.seg95.4	ParlaMint-IS_2022-02-07-34.u60	s	English	Negative	negative	0.498	1	7	8	0	
ParlaMint-IS_2022-02-07-34.seg95.5	ParlaMint-IS_2022-02-07-34.u60	s	English	Negative	negative	0.339	1	37	41	0	
ParlaMint-IS_2022-02-07-34.seg95.6	ParlaMint-IS_2022-02-07-34.u60	s	English	Negative	mixed negative	0.577	1	7	8	0	
ParlaMint-IS_2022-02-07-34.seg95.7	ParlaMint-IS_2022-02-07-34.u60	s	English	Negative	mixed negative	1.473	1	21	25	0	
ParlaMint-IS_2022-02-07-34.seg95.8	ParlaMint-IS_2022-02-07-34.u60	s	English	Positive	mixed positive	4.081	1	12	14	0	
ParlaMint-IS_2022-02-07-34.seg95.9	ParlaMint-IS_2022-02-07-34.u60	s	English	Neutral	neutral positive	3.381	1	18	19	0	
ParlaMint-IS_2022-02-07-34.seg95.10	ParlaMint-IS_2022-02-07-34.u60	s	English	Negative	negative	0.272	1	16	19	1	
ParlaMint-IS_2022-02-07-34.seg95.11	ParlaMint-IS_2022-02-07-34.u60	s	English	Negative	mixed negative	0.953	1	12	13	0	
ParlaMint-IS_2022-02-07-34.seg95.12	ParlaMint-IS_2022-02-07-34.u60	s	English	Negative	negative	0.311	1	9	11	0	
ParlaMint-IS_2022-02-07-34.seg95.13	ParlaMint-IS_2022-02-07-34.u60	s	English	Neutral	neutral positive	3.232	1	9	10	0	
ParlaMint-IS_2022-02-07-34.seg95.14	ParlaMint-IS_2022-02-07-34.u60	s	English	Negative	negative	0.283	1	13	16	0	
ParlaMint-IS_2022-02-07-34.seg95.15	ParlaMint-IS_2022-02-07-34.u60	s	English	Negative	negative	0.104	1	5	7	0	
ParlaMint-IS_2022-02-07-34.seg95.16	ParlaMint-IS_2022-02-07-34.u60	s	English	Negative	negative	0.144	1	24	31	0	
ParlaMint-IS_2022-02-07-34.seg96.1	ParlaMint-IS_2022-02-07-34.u60	s	English	Negative	negative	0.176	1	29	32	0	
ParlaMint-IS_2022-02-07-34.seg96.2	ParlaMint-IS_2022-02-07-34.u60	s	English	Neutral	neutral positive	3.232	1	24	26	0	
ParlaMint-IS_2022-02-07-34.u61	ParlaMint-IS-en_2022-02-07-34	u	English	-	-	-	19	373	414	1	
ParlaMint-IS_2022-02-07-34.seg97.1	ParlaMint-IS_2022-02-07-34.u61	s	English	Positive	mixed positive	3.689	1	3	4	0	
ParlaMint-IS_2022-02-07-34.seg97.2	ParlaMint-IS_2022-02-07-34.u61	s	English	Negative	mixed negative	0.505	1	29	30	1	
ParlaMint-IS_2022-02-07-34.seg97.3	ParlaMint-IS_2022-02-07-34.u61	s	English	Negative	negative	0.161	1	14	15	0	
ParlaMint-IS_2022-02-07-34.seg97.4	ParlaMint-IS_2022-02-07-34.u61	s	English	Negative	mixed negative	0.779	1	58	61	0	
ParlaMint-IS_2022-02-07-34.seg97.5	ParlaMint-IS_2022-02-07-34.u61	s	English	Neutral	neutral positive	3.011	1	17	21	0	
ParlaMint-IS_2022-02-07-34.seg97.6	ParlaMint-IS_2022-02-07-34.u61	s	English	Negative	mixed negative	0.876	1	19	24	0	
ParlaMint-IS_2022-02-07-34.seg97.7	ParlaMint-IS_2022-02-07-34.u61	s	English	Neutral	neutral positive	2.810	1	8	9	0	
ParlaMint-IS_2022-02-07-34.seg97.8	ParlaMint-IS_2022-02-07-34.u61	s	English	Negative	mixed negative	0.514	1	13	14	0	
ParlaMint-IS_2022-02-07-34.seg97.9	ParlaMint-IS_2022-02-07-34.u61	s	English	Negative	mixed negative	0.567	1	9	10	0	
ParlaMint-IS_2022-02-07-34.seg97.10	ParlaMint-IS_2022-02-07-34.u61	s	English	Neutral	neutral positive	2.507	1	7	8	0	
ParlaMint-IS_2022-02-07-34.seg97.11	ParlaMint-IS_2022-02-07-34.u61	s	English	Negative	mixed negative	0.545	1	5	6	0	
ParlaMint-IS_2022-02-07-34.seg97.12	ParlaMint-IS_2022-02-07-34.u61	s	English	Negative	mixed negative	0.627	1	11	12	0	
ParlaMint-IS_2022-02-07-34.seg97.13	ParlaMint-IS_2022-02-07-34.u61	s	English	Positive	positive	4.941	1	64	67	0	
ParlaMint-IS_2022-02-07-34.seg98.1	ParlaMint-IS_2022-02-07-34.u61	s	English	Negative	mixed negative	0.941	1	11	13	0	
ParlaMint-IS_2022-02-07-34.seg98.2	ParlaMint-IS_2022-02-07-34.u61	s	English	Neutral	neutral positive	3.089	1	58	64	0	
ParlaMint-IS_2022-02-07-34.seg98.3	ParlaMint-IS_2022-02-07-34.u61	s	English	Neutral	neutral negative	1.632	1	32	38	0	
ParlaMint-IS_2022-02-07-34.seg98.4	ParlaMint-IS_2022-02-07-34.u61	s	English	Neutral	neutral negative	2.487	1	6	7	0	
ParlaMint-IS_2022-02-07-34.seg98.5	ParlaMint-IS_2022-02-07-34.u61	s	English	Negative	mixed negative	0.568	1	4	5	0	
ParlaMint-IS_2022-02-07-34.seg98.6	ParlaMint-IS_2022-02-07-34.u61	s	English	Neutral	neutral positive	3.063	1	5	6	0	
ParlaMint-IS_2022-02-07-34.u62	ParlaMint-IS-en_2022-02-07-34	u	English	-	-	-	5	140	157	1	
ParlaMint-IS_2022-02-07-34.seg99.1	ParlaMint-IS_2022-02-07-34.u62	s	English	Positive	positive	4.575	1	8	10	0	
ParlaMint-IS_2022-02-07-34.seg99.2	ParlaMint-IS_2022-02-07-34.u62	s	English	Negative	mixed negative	0.923	1	46	54	0	
ParlaMint-IS_2022-02-07-34.seg99.3	ParlaMint-IS_2022-02-07-34.u62	s	English	Negative	mixed negative	1.061	1	22	23	0	
ParlaMint-IS_2022-02-07-34.seg99.4	ParlaMint-IS_2022-02-07-34.u62	s	English	Negative	mixed negative	0.846	1	34	38	1	
ParlaMint-IS_2022-02-07-34.seg99.5	ParlaMint-IS_2022-02-07-34.u62	s	English	Neutral	neutral negative	2.004	1	30	32	0	
ParlaMint-IS_2022-02-07-34.u63	ParlaMint-IS-en_2022-02-07-34	u	English	-	-	-	1	6	7	0	
ParlaMint-IS_2022-02-07-34.seg100.1	ParlaMint-IS_2022-02-07-34.u63	s	English	Neutral	neutral positive	3.369	1	6	7	0	
ParlaMint-IS_2022-02-07-34.u64	ParlaMint-IS-en_2022-02-07-34	u	English	-	-	-	9	121	139	1	
ParlaMint-IS_2022-02-07-34.seg101.1	ParlaMint-IS_2022-02-07-34.u64	s	English	Neutral	neutral positive	3.130	1	6	8	0	
ParlaMint-IS_2022-02-07-34.seg101.2	ParlaMint-IS_2022-02-07-34.u64	s	English	Neutral	neutral negative	1.604	1	11	13	0	
ParlaMint-IS_2022-02-07-34.seg102.1	ParlaMint-IS_2022-02-07-34.u64	s	English	Neutral	neutral negative	1.951	1	7	10	0	
ParlaMint-IS_2022-02-07-34.seg102.2	ParlaMint-IS_2022-02-07-34.u64	s	English	Neutral	neutral negative	2.192	1	22	24	1	
ParlaMint-IS_2022-02-07-34.seg102.3	ParlaMint-IS_2022-02-07-34.u64	s	English	Negative	negative	0.305	1	18	19	0	
ParlaMint-IS_2022-02-07-34.seg102.4	ParlaMint-IS_2022-02-07-34.u64	s	English	Negative	negative	0.454	1	26	28	0	
ParlaMint-IS_2022-02-07-34.seg102.5	ParlaMint-IS_2022-02-07-34.u64	s	English	Negative	negative	0.382	1	9	10	0	
ParlaMint-IS_2022-02-07-34.seg102.6	ParlaMint-IS_2022-02-07-34.u64	s	English	Positive	mixed positive	3.960	1	7	9	0	
ParlaMint-IS_2022-02-07-34.seg102.7	ParlaMint-IS_2022-02-07-34.u64	s	English	Negative	mixed negative	1.161	1	15	18	0	
ParlaMint-IS_2022-02-07-34.u65	ParlaMint-IS-en_2022-02-07-34	u	English	-	-	-	8	162	179	5	
ParlaMint-IS_2022-02-07-34.seg103.1	ParlaMint-IS_2022-02-07-34.u65	s	English	Positive	mixed positive	3.689	1	3	4	0	
ParlaMint-IS_2022-02-07-34.seg103.2	ParlaMint-IS_2022-02-07-34.u65	s	English	Neutral	neutral positive	3.463	1	7	9	0	
ParlaMint-IS_2022-02-07-34.seg103.3	ParlaMint-IS_2022-02-07-34.u65	s	English	Neutral	neutral positive	3.011	1	24	27	2	
ParlaMint-IS_2022-02-07-34.seg103.4	ParlaMint-IS_2022-02-07-34.u65	s	English	Neutral	neutral positive	2.620	1	38	42	1	
ParlaMint-IS_2022-02-07-34.seg103.5	ParlaMint-IS_2022-02-07-34.u65	s	English	Positive	mixed positive	4.157	1	28	30	2	
ParlaMint-IS_2022-02-07-34.seg103.6	ParlaMint-IS_2022-02-07-34.u65	s	English	Positive	positive	4.683	1	7	8	0	
ParlaMint-IS_2022-02-07-34.seg103.7	ParlaMint-IS_2022-02-07-34.u65	s	English	Negative	mixed negative	0.527	1	17	18	0	
ParlaMint-IS_2022-02-07-34.seg103.8	ParlaMint-IS_2022-02-07-34.u65	s	English	Negative	mixed negative	0.945	1	38	41	0	
ParlaMint-IS_2022-02-07-34.u66	ParlaMint-IS-en_2022-02-07-34	u	English	-	-	-	16	328	375	1	
ParlaMint-IS_2022-02-07-34.seg104.1	ParlaMint-IS_2022-02-07-34.u66	s	English	Positive	mixed positive	3.689	1	3	4	0	
ParlaMint-IS_2022-02-07-34.seg104.2	ParlaMint-IS_2022-02-07-34.u66	s	English	Negative	mixed negative	0.714	1	20	24	0	
ParlaMint-IS_2022-02-07-34.seg104.3	ParlaMint-IS_2022-02-07-34.u66	s	English	Positive	positive	5.155	1	16	18	0	
ParlaMint-IS_2022-02-07-34.seg104.4	ParlaMint-IS_2022-02-07-34.u66	s	English	Positive	mixed positive	3.551	1	29	35	0	
ParlaMint-IS_2022-02-07-34.seg104.5	ParlaMint-IS_2022-02-07-34.u66	s	English	Negative	mixed negative	0.961	1	11	14	0	
ParlaMint-IS_2022-02-07-34.seg104.6	ParlaMint-IS_2022-02-07-34.u66	s	English	Neutral	neutral positive	3.392	1	15	18	0	
ParlaMint-IS_2022-02-07-34.seg104.7	ParlaMint-IS_2022-02-07-34.u66	s	English	Neutral	neutral negative	2.182	1	16	17	0	
ParlaMint-IS_2022-02-07-34.seg104.8	ParlaMint-IS_2022-02-07-34.u66	s	English	Negative	mixed negative	0.621	1	33	36	0	
ParlaMint-IS_2022-02-07-34.seg104.9	ParlaMint-IS_2022-02-07-34.u66	s	English	Negative	mixed negative	1.119	1	10	11	0	
ParlaMint-IS_2022-02-07-34.seg104.10	ParlaMint-IS_2022-02-07-34.u66	s	English	Neutral	neutral negative	1.912	1	50	53	0	
ParlaMint-IS_2022-02-07-34.seg104.11	ParlaMint-IS_2022-02-07-34.u66	s	English	Neutral	neutral negative	1.667	1	23	24	1	
ParlaMint-IS_2022-02-07-34.seg104.12	ParlaMint-IS_2022-02-07-34.u66	s	English	Negative	mixed negative	1.280	1	19	27	0	
ParlaMint-IS_2022-02-07-34.seg104.13	ParlaMint-IS_2022-02-07-34.u66	s	English	Neutral	neutral negative	1.869	1	20	21	0	
ParlaMint-IS_2022-02-07-34.seg104.14	ParlaMint-IS_2022-02-07-34.u66	s	English	Negative	negative	0.372	1	10	12	0	
ParlaMint-IS_2022-02-07-34.seg104.15	ParlaMint-IS_2022-02-07-34.u66	s	English	Negative	negative	0.252	1	21	25	0	
ParlaMint-IS_2022-02-07-34.seg105.1	ParlaMint-IS_2022-02-07-34.u66	s	English	Neutral	neutral negative	2.365	1	32	36	0	
ParlaMint-IS_2022-02-07-34.u67	ParlaMint-IS-en_2022-02-07-34	u	English	-	-	-	24	495	552	0	
ParlaMint-IS_2022-02-07-34.seg106.1	ParlaMint-IS_2022-02-07-34.u67	s	English	Positive	mixed positive	3.689	1	3	4	0	
ParlaMint-IS_2022-02-07-34.seg106.2	ParlaMint-IS_2022-02-07-34.u67	s	English	Neutral	neutral positive	3.309	1	27	30	0	
ParlaMint-IS_2022-02-07-34.seg106.3	ParlaMint-IS_2022-02-07-34.u67	s	English	Positive	mixed positive	4.273	1	17	19	0	
ParlaMint-IS_2022-02-07-34.seg106.4	ParlaMint-IS_2022-02-07-34.u67	s	English	Negative	mixed negative	1.376	1	17	18	0	
ParlaMint-IS_2022-02-07-34.seg106.5	ParlaMint-IS_2022-02-07-34.u67	s	English	Neutral	neutral positive	2.899	1	27	29	0	
ParlaMint-IS_2022-02-07-34.seg107.1	ParlaMint-IS_2022-02-07-34.u67	s	English	Neutral	neutral positive	2.986	1	9	10	0	
ParlaMint-IS_2022-02-07-34.seg107.2	ParlaMint-IS_2022-02-07-34.u67	s	English	Neutral	neutral negative	2.415	1	38	44	0	
ParlaMint-IS_2022-02-07-34.seg107.3	ParlaMint-IS_2022-02-07-34.u67	s	English	Negative	mixed negative	0.777	1	24	30	0	
ParlaMint-IS_2022-02-07-34.seg107.4	ParlaMint-IS_2022-02-07-34.u67	s	English	Neutral	neutral negative	2.312	1	16	19	0	
ParlaMint-IS_2022-02-07-34.seg107.5	ParlaMint-IS_2022-02-07-34.u67	s	English	Negative	mixed negative	0.823	1	26	27	0	
ParlaMint-IS_2022-02-07-34.seg107.6	ParlaMint-IS_2022-02-07-34.u67	s	English	Negative	negative	0.313	1	7	8	0	
ParlaMint-IS_2022-02-07-34.seg108.1	ParlaMint-IS_2022-02-07-34.u67	s	English	Negative	mixed negative	0.639	1	24	27	0	
ParlaMint-IS_2022-02-07-34.seg108.2	ParlaMint-IS_2022-02-07-34.u67	s	English	Neutral	neutral positive	2.781	1	20	25	0	
